row.ID,Anisacanthus.quadrifidus,Physostegia.virginiana,Ruellia.brittoniana,Salvia.azurea,Salvia.ballotiflora,Salvia.blepharophylla,Salvia.chionophylla,Salvia.coccinea,Salvia.darcyi,Salvia.farinacea,Salvia.greggii,Salvia.leucantha,Salvia.microphylla,Salvia.regla,Salvia.roemeriana,Salvia.sinaloensis,Scutellaria.suffrutescens,Scutellaria.wrightii,Stachys.coccinea
7287,0,0,0,0,0,0,2084.596,0,0,0,0,0,0,0,0,0,0,0,0
7288,0,0,0,0,0,0,0,0,0,0,585.0905,0,0,0,0,0,0,0,0
7291,0,0,0,0,0,38640.569,4164.287,0,0,0,15444.311,5066.712,0,0,0,0,0,0,0
7295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.402,0,0
7297,0,0,0,0,0,17352.63,0,0,0,0,0,0,0,0,0,0,0,0,0
7299,0,0,0,0,0,27727.67,0,0,0,0,0,0,0,0,0,0,0,0,0
7304,0,0,0,0,0,573.3635,0,0,0,0,0,0,0,0,0,0,0,0,0
7309,0,0,0,529.4884,0,0,0,340.5089,2202.4106,4158.9487,16827.5312,209.15,0,0,0,0,0,0,0
7311,0,0,0,0,0,0,0,0,0,0,0,3151.747,0,0,0,0,0,0,0
7312,0,0,0,0,0,0,0,0,0,0,951.691,0,0,0,0,0,0,5693.436,0
7318,0,0,0,0,0,0,0,0,0,0,0,12433.44,0,0,0,0,0,0,0
7319,0,0,0,0,0,0,0,0,0,0,0,43027.28,0,0,0,0,0,0,0
7323,0,0,0,0,0,0,0,0,0,0,0,450.6192,0,0,0,0,0,0,0
7335,0,0,833.3332,0,0,0,0,0,0,0,0,0,0,0,0,0,7437.6062,980.7181,0
7343,0,0,0,0,0,0,9419.9074,0,0,1484.6283,0,0,0,0,0,279.6235,0,0,0
7348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.1985,0,0
7351,0,0,0,0,0,0,0,0,0,0,1651.154,0,0,0,0,0,0,0,0
7354,0,0,0,0,0,0,0,0,0,0,0,35281.92,0,0,0,0,0,0,0
7358,0,18241.5668,2045.4687,0,0,0,0,0,0,0,0,0,217.1995,0,0,0,0,0,0
7359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0884,0,0
7360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.9209,0,0
7362,0,0,0,0,0,45961.489,0,0,0,0,0,0,0,0,0,0,0,1576.501,0
7370,0,0,0,0,0,0,11845.1895,0,20244.5028,0,5082.7468,664.4409,17360.8762,4970.304,0,1261.1184,0,0,0
7371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618.291,0
7380,0,0,0,1821.1641,0,63602.1646,301.7624,1289.7876,0,32320.1381,2871.4507,0,0,0,0,22291.5058,2641.8059,133.0226,0
7381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.4214,0
7386,0,0,0,719.668,0,14021.4697,0,0,0,7924.5814,0,0,0,0,0,7217.4974,426.9358,0,0
7403,0,0,0,0,0,0,468.9775,0,0,0,0,0,0,0,0,0,0,0,0
7409,0,0,0,0,0,502.1655,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,0,0,0,0,0,0,0,0,0,43549.335,0,0,0,0,0,5892.496,0,0,0
7412,0,0,0,0,0,0,0,0,0,0,755.554,0,12733.403,0,0,0,0,0,0
7421,90156.898,0,0,0,0,197010.082,0,0,0,0,0,0,0,0,0,0,0,3963.463,0
7423,0,0,0,372.4989,0,4101.4419,0,0,0,3204.1597,0,0,0,0,0,4347.3578,0,0,0
7428,0,0,0,0,0,0,0,0,0,564.4458,1194.0866,0,2459.2481,0,0,0,0,0,3422.882
7436,0,0,0,0,0,0,0,0,0,263.0534,0,0,0,0,0,83.23222,0,0,0
7437,0,0,0,0,0,0,0,0,0,469.1581,0,0,0,0,0,660.1546,0,0,0
7438,0,2266.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7449,0,0,242.6638,7456.8845,0,0,0,0,0,166.7236,0,0,0,0,0,0,0,0,0
7454,18993.7,0,0,0,0,46313.37,0,0,0,0,0,0,0,0,0,0,0,0,0
7460,4453.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7464,0,0,0,0,0,0,0,0,0,50.17023,0,0,0,0,0,213.73654,0,0,0
7469,305342.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7482,0,0,0,0,0,1242.621,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,0,564.6768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190412.9573
7485,41914.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,0,0,0,0,0,0,0,0,0,0,0,6032.207,0,0,0,0,0,0,0
7491,0,0,0,0,0,0,0,1139.9071,187.3521,0,0,0,0,0,0,0,0,0,0
7492,1167.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7496,0,0,0,0,0,9752.939,0,0,0,0,0,0,0,0,0,0,0,0,0
7497,0,0,1519.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69740.7
7501,0,0,0,0,0,0,0,0,0,0,0,7299.587,0,0,0,0,0,0,0
7507,0,0,0,0,0,33441.41,0,0,0,0,0,0,0,0,0,0,0,0,0
7514,757.8322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7515,39850.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,26728.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7520,0,0,0,0,0,0,0,0,0,3315.032,0,0,0,0,0,532.706,0,0,0
7522,6984.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,0,0,0,0,0,0,0,0,207.3624,0,0,0,0,0,0,0,0,0,0
7530,0,0,0,0,0,0,0,0,0,0,0,22988.4,0,0,0,0,0,0,0
7531,4725.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,0,0,0,0,0,0,0,247.7606,0,0,0,0,0,0,0,0,0,0,0
7541,0,0,5969.4642,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2634,0,0
7549,0,0,0,0,0,7534.993,0,0,0,0,0,0,0,0,0,0,0,0,0
7556,0,0,0,0,0,0,0,0,0,0,0,595.2758,0,0,0,0,0,0,0
7563,523.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927.341,0,0
7566,0,0,0,0,621.6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,0,0,0,989.0853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7574,0,0,0,0,0,0,0,0,0,3248.9249,0,0,0,0,0,495.5526,0,0,0
7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799.406,0
7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369.303,0
7578,0,0,0,0,0,0,12467.1909,0,23417.7739,261.0445,2184.3656,0,32002.2642,4504.5715,0,1166.7997,0,0,0
7580,0,0,0,0,0,0,0,0,0,3039.477,0,0,0,0,0,0,0,0,0
7582,0,84660.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7591,0,0,0,0,0,0,0,0,0,292.6498,0,0,0,0,0,3259.9696,0,0,0
7596,0,0,239.1699,0,0,0,0,0,0,0,4167.3041,0,0,0,0,128.1681,4076.3324,2021.8877,0
7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6897.845
7601,0,0,0,0,0,0,0,0,0,0,0,12702.73,0,0,0,0,0,0,0
7607,0,0,121.4433,0,0,13023.843,1089.3385,0,0,0,5603.0159,1468.4682,0,0,0,0,0,0,0
7608,0,0,0,0,0,0,0,0,0,2364.557,3011.26,0,0,0,0,0,0,0,0
7609,619.1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,0,0,0,0,0,0,0,0,0,17716.1,0,0,0,0,0,1242.724,0,0,0
7615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13126.16
7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945.143,0,0
7622,0,17521.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,0,0,1918.09,0,0,83890.226,8833.186,0,0,9696.347,27138.281,14651.631,0,0,0,1117.606,0,0,0
7629,0,0,0,0,0,0,0,0,0,10595.0877,0,0,0,0,0,824.1774,0,0,0
7631,0,0,0,0,0,0,0,0,0,0,0,58598.68,0,0,0,0,0,0,0
7632,0,0,2124.0437,0,0,72583.0059,10025.1362,0,0,15764.4113,33129.9152,16099.51,175.1071,0,0,1981.4207,0,0,0
7634,0,0,637.0659,0,0,33405.2074,5145.296,0,0,205.8632,15538.5929,5141.429,0,0,0,485.4689,0,0,0
7637,0,0,0,0,0,0,0,0,0,0,305.5545,0,0,0,0,0,0,0,1412.6579
7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859.684,0,0
7654,0,0,0,0,0,0,0,0,0,0,0,840.0853,0,0,0,0,0,0,0
7657,0,8403.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18846.84
7676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17195.83,0
7686,0,0,0,0,0,0,1748.821,0,0,0,0,9700.299,0,0,0,0,0,0,0
7691,0,0,0,28205.8908,0,5284.4119,0,2603.0559,31510.7693,11102.3866,636.1174,0,0,0,0,373.8207,0,0,0
7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5995.905,0
7695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.69802,0,0,0
7696,0,0,0,0,0,6249.397,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,0,0,0,0,0,10298.59,0,0,0,0,0,0,0,0,0,0,0,0,0
7704,0,0,0,0,0,55740.53,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,0,0,0,0,0,27660.78,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,0,0,0,0,0,103587.4,0,0,0,0,0,0,0,0,0,0,0,0,0
7708,0,0,0,0,0,15514.08,0,0,0,0,0,0,0,0,0,0,0,0,0
7709,0,0,0,0,0,12279.63,0,0,0,0,0,0,0,0,0,0,0,0,0
7711,0,0,0,0,0,40085.75,0,0,0,0,0,0,0,0,0,0,0,0,0
7712,0,0,0,0,0,43519.76,0,0,0,0,0,0,0,0,0,0,0,0,0
7714,0,765.2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7717,0,0,0,0,0,0,0,0,0,389.239,0,0,0,0,0,356.907,0,0,0
7719,0,0,0,0,0,0,0,489.9927,0,0,0,0,0,0,0,0,0,0,0
7728,12239.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,9484.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7731,11686.87254,0,0,0,0,0,48.60076,0,0,0,0,0,0,0,0,0,0,0,0
7738,0,0,0,0,0,8855.86,0,0,0,0,0,0,0,0,0,0,0,0,0
7739,0,0,0,0,0,23310.59,0,0,0,0,0,0,0,0,0,0,0,0,0
7741,0,0,0,0,0,0,0,0,0,1339.412,0,0,0,0,0,0,0,0,0
7742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64684.28
7744,0,0,0,0,0,0,0,10588.3875,435.1127,0,0,0,0,0,0,0,0,0,0
7747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.9635,0,0,0
7748,0,0,0,0,0,5557.312,3119.838,0,0,0,3325.327,0,5236.049,0,0,0,0,0,0
7749,0,0,0,0,0,0,0,725.0027,0,2824.9985,4261.4636,4574.2564,6229.251,0,4075.7076,9277.8663,600.1598,1400.274,0
7753,0,0,0,0,0,699.0962,0,0,0,0,0,0,0,0,0,0,0,0,0
7754,0,0,0,0,0,644.044,0,0,0,0,0,0,0,0,0,0,0,0,0
7758,16855.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,0,0,0,0,0,0,0,0,0,0,1146.186,0,0,0,0,0,0,0,0
7762,0,0,0,0,0,1381.134,0,0,0,0,0,0,0,0,0,0,0,0,0
7767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9073.953,0
7768,0,0,0,0,62554.97,0,0,13606.009,4378.934,6590.704,0,0,21583.145,36043.342,0,0,0,0,0
7778,0,0,0,0,0,0,0,0,0,0,5043.139,0,0,0,0,0,0,0,0
7782,0,0,0,0,0,7435.252,0,0,0,0,0,0,0,0,0,0,0,0,0
7790,0,0,0,0,5935.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7795,1216.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7801,0,0,0,0,0,0,0,0,0,0,184.9294,0,0,0,0,0,0,0,0
7805,11943.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7810,0,0,0,0,0,0,1055.241,0,0,6061.672,12841.568,9865.115,0,0,0,0,0,0,0
7822,0,0,0,0,3503.611,0,0,2641.009,0,0,0,0,0,0,0,0,0,0,0
7831,0,0,0,0,0,0,0,0,0,629.8494,0,0,0,0,0,1159.2926,0,2503.549,0
7835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40113.08,0
7837,40454.1176,0,0,0,0,23206.3654,0,0,0,0,0,0,0,205.7746,0,0,0,0,0
7845,547.4097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7846,2979.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7852,0,0,0,0,0,0,0,589.4077,0,0,0,0,0,0,0,0,0,0,0
7855,0,0,1148.63333,0,0,0,63.97075,154.08517,320.41551,0,0,0,0,866.39593,0,0,0,0,0
7859,0,3059.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.8441,0
7863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4337.205,0
7864,0,1027.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7866,0,6334.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17529.158
7867,0,0,0,0,0,0,0,0,5817.63,0,0,14654.89,0,0,0,0,0,0,0
7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4196.651,0
7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038.622,0
7878,0,0,0,0,0,0,0,389.5002,0,26641.1235,0,0,0,0,0,4280.4331,0,0,0
7880,893.5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7885,0,1080.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7888,0,0,0,5513.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7891,0,0,0,1323.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7893,0,0,0,0,0,0,0,0,0,269.1826,0,0,0,0,0,220.7411,0,0,0
7894,0,0,0,0,0,0,813.8523,0,0,0,0,7772.2426,0,0,0,0,0,0,0
7896,0,328211.402,0,0,0,1524.381,0,0,0,0,0,0,0,0,0,0,0,0,523487.803
7902,0,20755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44220.24
7905,0,0,0,0,0,0,0,0,0,0,0,3461.698,0,0,0,0,0,0,0
7906,0,0,102.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7908,0,17608.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47650.06
7919,0,0,0,0,0,0,0,0,2913.117,0,0,13207.299,0,0,0,0,0,0,0
7921,0,0,224.5867,0,0,0,0,0,0,8695.1726,0,0,0,0,0,324.9545,0,0,0
7922,0,0,0,0,0,0,0,182.1296,0,0,0,0,0,0,0,0,0,0,0
7923,0,4854.398,0,13753.564,30250.222,0,0,85138.689,0,71074.442,0,0,0,14206.038,0,10117.458,0,0,0
7926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4172.017,0,0,0,0
7928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.6037,0,0
7944,0,0,0,0,0,0,0,0,1334.816,0,0,0,0,1839.257,0,0,0,0,0
7949,0,0,175.8469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7950,0,0,0,0,0,5999.4043,0,244.9995,0,0,0,0,0,0,0,0,0,0,0
7954,0,0,0,0,0,0,0,1736.812,0,0,0,0,0,0,0,0,0,0,0
7957,4685.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7965,0,0,0,0,0,0,0,0,0,0,0,4546.85,0,0,0,0,0,0,0
7969,0,0,0,0,0,0,0,2478.3,0,0,0,0,0,7294.196,0,0,0,0,0
7971,0,0,0,0,7162.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7977,0,0,0,0,0,0,683.9212,0,0,0,0,17634.1964,0,0,0,0,0,0,0
7980,0,0,0,0,0,0,383.5678,0,0,0,0,0,0,0,0,0,0,0,0
7983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48521.96,0,0
7989,0,0,0,1210.482,9659.035,0,0,10784.388,0,2350.623,0,0,0,0,0,0,0,0,0
7993,0,0,0,0,0,0,0,2750.704,0,0,0,0,0,0,0,0,0,0,0
7995,0,0,0,0,0,0,0,0,0,0,0,1704.998,0,0,0,0,0,0,0
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29161.71,0,0
8002,0,0,0,0,0,0,0,2150.78,0,0,0,0,0,0,0,0,0,0,0
8003,0,0,0,0,0,0,0,0,0,1443.001,0,0,0,0,0,4018.493,0,0,0
8016,0,0,0,0,0,0,0,985.9005,0,0,2677.539,0,0,0,0,0,0,0,0
8018,0,555.1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8019,0,0,0,0,0,0,0,0,0,0,0,2720.943,0,0,0,0,85366.707,0,0
8028,0,0,0,0,0,0,0,0,0,457.2209,0,1043.8111,0,0,0,0,0,293.7082,0
8035,0,0,0,0,0,0,0,481.8941,0,0,0,0,0,0,0,150.9185,0,0,0
8038,1038.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8046,0,0,61.07731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244.351,0,0
8057,0,0,0,0,0,0,0,3982.973,0,8445.163,0,0,0,0,0,0,0,0,0
8058,12654.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7029.701,0,0,0,0
8063,0,0,0,0,0,0,0,0,0,0,1230.532,0,0,0,0,0,0,0,0
8064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.2247,0,0
8067,0,0,0,0,8062.02223,0,0,0,0,0,0,0,0,37.83697,0,0,0,0,0
8069,17535.9,0,0,0,0,0,0,0,0,64087.59,0,0,0,0,0,0,0,0,0
8083,0,0,0,0,0,0,0,1722.832,0,0,0,0,0,0,0,0,0,0,0
8091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7325.983,0
8093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104477,0
8096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758.255,0
8098,0,0,0,0,11644.1251,0,0,15259.6072,0,9851.4587,0,0,0,0,598.6017,5400.7816,0,0,0
8101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855.204,0,0
8102,587.0403,0,0,0,0,39584.5516,0,0,0,0,0,0,0,0,0,0,0,0,0
8107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137485.9,0
8108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48620.61,0
8110,0,0,0,0,44703.245,0,0,63298.211,0,12560.165,3873.861,0,0,5152.17,0,2360.325,0,0,0
8113,0,0,0,0,0,0,0,0,0,0,0,3109.66,0,0,0,0,0,0,0
8114,252.8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8115,431.7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,0,0,0,0,0,0,17099.52,0,0,0,0,0,0,0,0,0,0,0,0
8120,0,0,0,0,0,0,0,0,0,476.2174,0,0,0,0,0,0,0,0,0
8121,0,0,0,0,35487.89,0,0,29286.91,0,0,0,0,0,11513.36,0,0,0,0,0
8122,0,0,0,0,109.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8124,0,0,0,9647.294,22023.079,0,0,52473.513,2119.068,16585.317,0,0,30269.029,11686.418,0,2133.821,0,0,0
8128,0,0,0,0,0,0,0,0,0,0,541.4454,350.5113,0,0,0,0,0,259429.9888,0
8131,7134.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8138,0,0,0,0,0,0,0,0,0,0,0,8459.588,0,0,0,0,0,0,0
8153,0,0,0,0,0,0,0,0,0,0,0,619.5834,0,0,0,0,0,0,0
8154,0,0,0,0,4440.992,0,0,26073.763,0,9382.357,0,0,0,0,0,0,0,0,0
8159,0,0,0,265.1846,0,0,149.9745,0,11067.9249,0,0,22542.3687,0,0,0,0,0,0,0
8163,37717.88976,0,82.74516,0,0,0,0,0,44.9879,751.6637,0,0,0,855.62666,0,746.65614,0,0,0
8164,0,0,0,6847.7245,0,0,39050.1046,0,0,0,776.9821,0,0,0,0,0,0,0,0
8165,0,0,0,682.38987,0,0,46038.5093,55.00439,4821.20637,0,1068.89391,20590.99036,0,0,0,0,0,0,0
8166,0,0,0,0,0,0,0,491.6754,0,0,0,0,0,0,0,0,0,0,0
8169,0,0,0,0,0,20817.04,0,0,0,0,0,0,0,0,0,0,0,0,0
8177,0,0,0,0,0,0,0,0,0,0,1373.464,0,0,0,0,0,0,0,0
8185,0,0,525.899,290.0826,0,0,0,0,1375.465,12119.5164,0,0,8207.4109,1280.5239,0,4008.1528,0,0,338.2178
8188,2552.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8191,6809.0106,0,6750.7316,0,0,341438.8025,0,0,0,0,493.5082,0,0,0,0,0,5673.0064,85935.4671,0
8193,0,0,0,15294.8482,2117.0274,0,0,10958.8139,0,0,0,0,43590.3338,28400.6986,0,429.1265,0,0,0
8197,0,0,0,0,89642.02,0,0,59801.32,0,0,0,0,0,24030.83,0,0,0,0,0
8198,15515.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.845,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.1358,0,0
8201,0,0,0,0,9583.101,0,0,7746.864,0,1953.452,0,0,0,0,0,22434.653,0,0,0
8204,0,0,0,0,0,0,184.6602,0,0,0,568.1775,0,0,0,0,0,0,0,0
8212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.463
8219,0,0,122.8599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8220,0,0,0,0,2458.91,0,0,0,0,0,0,0,0,1415.122,0,0,0,0,0
8224,189.6145,0,6613.5581,0,0,164404.3463,0,0,0,0,0,0,0,0,0,0,989.4133,36390.3156,0
8225,0,0,0,0,0,0,0,0,0,0,0,0,0,284376.6,0,0,0,0,0
8226,0,0,0,0,0,0,0,0,0,0,0,0,243.2666,0,0,0,0,0,0
8228,0,0,0,0,0,0,0,0,0,2098.047,0,0,0,0,0,0,0,0,0
8232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.5571,0,0
8238,0,0,0,0,18928.085,0,0,5732.308,0,0,0,0,0,0,0,0,0,0,0
8239,0,0,0,0,0,1158.32284,28462.01737,76.07811,0,0,0,0,0,0,0,0,0,0,0
8240,0,0,109.5632,2407.0891,402.1665,0,0,2181.2428,0,616.0147,744.5027,0,0,0,523.9062,3222.2616,372.7811,0,0
8241,0,0,0,0,0,0,0,850.5455,0,0,0,0,0,0,0,0,0,0,0
8242,0,0,0,0,0,0,9098.183,0,0,0,0,0,0,0,0,0,0,0,0
8245,0,0,0,0,0,0,0,0,50.97886,0,0,0,0,0,0,0,0,0,0
8256,0,0,0,0,0,0,0,0,0,0,0,0,260.4518,0,0,0,0,0,0
8263,0,0,0,0,0,0,0,4418.6204,0,451.9003,0,0,0,0,0,818.5168,0,0,0
8265,0,0,0,0,0,0,944.524,0,0,0,0,0,0,0,0,0,0,0,0
8268,0,0,328.5062,0,0,0,7129.913,0,0,0,0,0,0,0,0,0,0,0,0
8272,0,0,0,0,0,0,4778.967,0,0,0,0,0,0,0,0,0,0,0,0
8275,0,0,0,0,0,0,0,0,0,0,0,4404.2657,0,0,0,346.1564,0,0,0
8276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.6642,0,0
8288,0,2532.183,0,0,0,0,0,0,2502.342,0,0,0,0,0,23378.799,0,0,0,0
8300,0,0,0,0,0,0,13929.936,4761.682,0,0,0,0,0,0,0,0,0,0,0
8301,38132.487,0,0,0,0,0,0,0,0,2619.298,2222.358,0,6116.174,0,0,0,0,0,0
8304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10559.77,0
8307,0,0,0,0,0,0,0,0,0,0,476.4077,0,0,0,0,0,0,0,0
8308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20535.85,0
8309,0,0,0,0,0,99.396,0,0,0,0,0,0,0,0,0,0,0,0,0
8311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659.876,0,0
8315,0,0,0,0,0,0,12446.0431,0,0,461.5543,96206.3429,0,0,0,0,0,0,0,0
8317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.2881,0,0
8318,164711.08,0,0,0,0,0,0,0,0,32100.07,19728.15,0,44670.74,0,0,0,0,0,0
8326,0,556.8527,0,0,0,0,0,0,0,0,0,0,0,653.8706,0,0,0,0,0
8329,0,0,0,217.1297,610.8748,0,0,0,0,220.467,0,0,0,0,0,469.0599,0,0,0
8334,746.5126,0,0,4857.5452,0,3081.2461,4840.6294,0,0,0,2419.6665,0,4699.0125,2290.035,0,0,0,0,0
8343,0,0,0,0,11110.191,0,0,7461.584,0,0,0,0,0,0,0,0,0,0,0
8347,0,0,0,0,0,0,0,0,0,0,0,0,1731.402,0,0,0,5105.502,0,0
8360,0,0,12157.684,0,0,7242.187,0,0,0,0,0,0,0,0,0,0,0,0,0
8366,0,0,0,0,5543.579,0,0,4079.711,0,0,0,0,0,0,0,0,0,0,0
8367,0,0,0,0,15847.537,0,0,16226.127,0,0,0,0,0,1218.504,0,0,0,0,0
8369,0,0,0,2177.469,16133.7796,0,0,13896.3196,0,8868.3767,0,0,0,526.3845,450.2299,0,0,0,0
8371,8230.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8387,0,0,0,0,1715.224,0,0,4988.054,1172.77,5372.437,0,0,0,0,0,0,0,0,0
8391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.8814,0
8393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.5579
8401,0,0,0,0,0,0,0,0,0,934.8021,0,0,0,0,0,0,0,0,0
8404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.2333,0,1780.1601
