CLUSTERID1,CLUSTERID2,DeltaMZ,MEH,Cosine,OtherScore,ComponentIndex,EdgeAnnotation
17492,20847,-14.016,17492,0.7899,17492,95,methanol (-H2O):CH2
17492,17746,0,17492,0.8554,17492,95,NA
20513,20847,-14.016,20513,0.7297,20513,95,methanol (-H2O):CH2
17492,20856,0,17492,0.842,17492,95,NA
20511,21126,0,20511,0.8824,20511,95,NA
17518,20511,0,17518,0.8169,17518,95,NA
17728,20856,-18.01,17728,0.732,17728,95,H2O
17746,20856,0,17746,0.8494,17746,95,NA
20513,21126,18.01,20513,0.7435,20513,95,H2O
17728,21126,0,17728,0.8612,17728,95,NA
17728,20511,0,17728,0.8961,17728,95,NA
17492,20463,-14.016,17492,0.7263,17492,95,methanol (-H2O):CH2
17518,20856,-18.011,17518,0.7133,17518,95,H2O
17728,20513,-18.01,17728,0.7116,17728,95,H2O
20513,20856,0,20513,0.9209,20513,95,NA
20463,20856,14.015,20463,0.7512,20463,95,methanol (-H2O):CH2
17746,20847,-14.016,17746,0.7091,17746,95,methanol (-H2O):CH2
20463,20847,0,20463,0.9381,20463,95,NA
17492,20513,0,17492,0.8345,17492,95,NA
17746,20513,0,17746,0.8652,17746,95,NA
20847,20856,14.016,20847,0.7657,20847,95,methanol (-H2O):CH2
17518,21126,0,17518,0.8289,17518,95,NA
20856,21126,18.011,20856,0.7317,20856,95,H2O
17518,17728,0,17518,0.8729,17518,95,NA
20511,20856,-18.011,20511,0.7192,20511,95,H2O
8191,8792,0,8191,0.9249,8191,97,NA
4386,5250,30.01,4386,0.7906,4386,97,CH2O
4386,6848,-0.002,4386,0.812,4386,97,NA
9325,10877,-0.003,9325,0.8555,9325,97,NA
9942,12787,0,9942,0.8343,9942,97,NA
5250,11517,15.994,5250,0.7625,5250,97,O
6516,8637,0.129,6516,0.7935,6516,97,NA
8463,8468,36.021,8463,0.8099,8463,97,NA
8360,10700,-14.016,8360,0.8272,8360,97,methanol (-H2O):CH2
7304,8637,0.126,7304,0.8348,7304,97,NA
8792,9640,-0.07,8792,0.9255,8792,97,NA
7304,8792,-0.003,7304,0.8277,7304,97,NA
6848,9325,29.943,6848,0.7452,6848,97,NA
8424,9806,-0.07,8424,0.873,8424,97,NA
7052,8528,0,7052,0.8089,7052,97,NA
6578,9942,31.987,6578,0.841,6578,97,O2
4276,8471,31.989,4276,0.8716,4276,97,O2
8424,9942,15.993,8424,0.9296,8424,97,O
8637,9640,-0.199,8637,0.9419,8637,97,NA
8191,10097,-0.07,8191,0.8061,8191,97,NA
6488,7421,0,6488,0.7886,6488,97,NA
6488,8528,15.995,6488,0.7797,6488,97,O
4470,8360,15.994,4470,0.7842,4470,97,O
5450,8528,0,5450,0.8244,5450,97,NA
9942,10158,18.01,9942,0.7969,9942,97,H2O
7304,10877,-0.073,7304,0.7991,7304,97,NA
6470,9944,30.011,6470,0.8522,6470,97,CH2O
8424,12787,15.993,8424,0.7967,8424,97,O
5456,5527,0.002,5456,0.8952,5456,97,NA
8536,10413,-18.011,8536,0.879,8536,97,H2O
5450,9942,15.995,5450,0.8153,5450,97,O
9302,9640,0,9302,0.9528,9302,97,NA
7304,8771,18.008,7304,0.7993,7304,97,H2O
4586,5526,30.013,4586,0.7405,4586,97,CH2O
4386,10413,30.008,4386,0.8068,4386,97,CH2O
4470,9944,15.995,4470,0.808,4470,97,O
6578,6858,-0.003,6578,0.8233,6578,97,NA
5456,8463,15.995,5456,0.8449,5456,97,O
7052,8424,0.002,7052,0.9312,7052,97,NA
8637,10877,-0.199,8637,0.8489,8637,97,NA
7362,7421,-15.995,7362,0.8333,7362,97,O
8360,8637,0.13,8360,0.83,8360,97,NA
6578,7362,15.992,6578,0.84,6578,97,O
8536,8637,-17.883,8536,0.8468,8536,97,NA
6516,8792,0,6516,0.8487,6516,97,NA
9944,12787,15.995,9944,0.9176,9944,97,O
6578,8360,15.991,6578,0.8644,6578,97,O
7362,10413,0,7362,0.8137,7362,97,NA
7052,8360,-0.001,7052,0.8915,7052,97,NA
8792,11694,15.996,8792,0.8644,8792,97,O
7362,12787,15.996,7362,0.7839,7362,97,O
8792,11517,15.996,8792,0.8743,8792,97,O
8424,9640,-0.073,8424,0.8624,8424,97,NA
8360,8471,15.997,8360,0.7629,8360,97,O
8792,10097,-0.07,8792,0.9014,8792,97,NA
4470,7052,15.995,4470,0.7892,4470,97,O
8360,8424,0.004,8360,0.937,8360,97,NA
5250,7304,0.001,5250,0.7639,5250,97,NA
4276,5450,15.994,4276,0.904,4276,97,O
8536,9806,-18.079,8536,0.8727,8536,97,NA
6470,8191,30.011,6470,0.82,6470,97,CH2O
5668,7421,30.008,5668,0.7632,5668,97,CH2O
5251,8463,15.994,5251,0.8556,5251,97,O
5250,9806,-0.069,5250,0.8427,5250,97,NA
8191,12787,15.995,8191,0.7915,8191,97,O
4402,5450,11.998,4402,0.7431,4402,97,C
5250,6578,-15.993,5250,0.7696,5250,97,O
8771,10145,-18.078,8771,0.8349,8771,97,NA
8360,9944,0.001,8360,0.8234,8360,97,NA
9302,10413,0.07,9302,0.9322,9302,97,NA
8191,11517,15.996,8191,0.7796,8191,97,O
6470,8792,30.01,6470,0.8117,6470,97,CH2O
7304,9717,-1.006,7304,0.7457,7304,97,isotope_13C:H
4470,5250,15.996,4470,0.9066,4470,97,O
8360,10097,-0.069,8360,0.8002,8360,97,NA
6816,6858,-15.995,6816,0.7591,6816,97,O
6516,7362,0,6516,0.8975,6516,97,NA
8771,10097,-18.081,8771,0.8492,8771,97,NA
5250,6858,-15.997,5250,0.769,5250,97,O
6488,6858,0,6488,0.8514,6488,97,NA
5250,5507,18.009,5250,0.8535,5250,97,H2O
8792,10145,-0.067,8792,0.8743,8792,97,NA
6858,11517,31.991,6858,0.7544,6858,97,O2
5250,6516,-0.001,5250,0.8205,5250,97,NA
7052,10413,-0.001,7052,0.816,7052,97,NA
5456,5526,18.013,5456,0.7773,5456,97,H2O
6488,7362,15.995,6488,0.8514,6488,97,O
9942,11517,0,9942,0.8176,9942,97,NA
4586,7052,30.011,4586,0.7802,4586,97,CH2O
6516,8528,0,6516,0.8057,6516,97,NA
10097,10413,0.07,10097,0.9082,10097,97,NA
7304,8528,-0.002,7304,0.8709,7304,97,NA
5250,8528,-0.001,5250,0.8225,5250,97,NA
5450,10145,-0.068,5450,0.7756,5450,97,NA
6516,7421,-15.995,6516,0.8545,6516,97,O
7362,11694,15.996,7362,0.7779,7362,97,O
11517,11694,0,11517,0.9329,11517,97,NA
7304,8471,15.993,7304,0.7538,7304,97,O
8360,8528,0.001,8360,0.8202,8360,97,NA
9942,10413,-15.996,9942,0.7925,9942,97,O
5250,8792,-0.002,5250,0.8314,5250,97,NA
6488,8792,15.995,6488,0.8236,6488,97,O
6848,8794,15.996,6848,0.8161,6848,97,O
7304,10097,-0.073,7304,0.8666,7304,97,NA
7052,10097,-0.071,7052,0.8,7052,97,NA
8536,11752,15.995,8536,0.8158,8536,97,O
6516,6858,-15.995,6516,0.8572,6516,97,O
9640,10145,0.003,9640,0.931,9640,97,NA
6516,9806,-0.068,6516,0.8562,6516,97,NA
8792,10700,-14.016,8792,0.7886,8792,97,methanol (-H2O):CH2
8528,10145,-0.068,8528,0.9176,8528,97,NA
6470,9640,29.94,6470,0.8005,6470,97,NA
7304,12787,15.993,7304,0.8376,7304,97,O
4586,5450,30.011,4586,0.7409,4586,97,CH2O
8792,9717,-1.003,8792,0.7567,8792,97,isotope_13C:H
4470,7304,15.997,4470,0.7561,4470,97,O
5250,5450,-0.001,5250,0.946,5250,97,NA
8536,8792,-18.011,8536,0.8462,8536,97,H2O
4470,10413,15.995,4470,0.8233,4470,97,O
10413,10877,-0.07,10413,0.8321,10413,97,NA
5239,5450,-18.013,5239,0.794,5239,97,H2O
8360,10877,-0.069,8360,0.7612,8360,97,NA
8191,9942,15.995,8191,0.9172,8191,97,O
5882,6470,15.995,5882,0.8026,5882,97,O
7409,11752,31.991,7409,0.7444,7409,97,O2
7052,9325,-0.068,7052,0.854,7052,97,NA
6858,7362,15.995,6858,0.8596,6858,97,O
6858,7052,15.995,6858,0.8794,6858,97,O
5250,8536,18.01,5250,0.7459,5250,97,H2O
8528,9717,-1.003,8528,0.7779,8528,97,isotope_13C:H
8637,9302,-0.199,8637,0.9231,8637,97,NA
6516,10700,-14.017,6516,0.8245,6516,97,methanol (-H2O):CH2
6470,9806,29.943,6470,0.7983,6470,97,NA
6848,9640,29.94,6848,0.7501,6848,97,NA
8424,8471,15.993,8424,0.7852,8424,97,O
4276,8424,15.996,4276,0.82,4276,97,O
7304,8191,-0.003,7304,0.7544,7304,97,NA
9806,10145,0,9806,0.9348,9806,97,NA
6488,12787,31.99,6488,0.7485,6488,97,O2
7052,10877,-0.07,7052,0.7446,7052,97,NA
5450,9944,0,5450,0.7992,5450,97,NA
5450,6858,-15.995,5450,0.7621,5450,97,O
5250,8471,15.994,5250,0.8611,5250,97,O
4386,9944,30.009,4386,0.7568,4386,97,CH2O
8528,8536,18.011,8528,0.9002,8528,97,H2O
8637,10413,-0.129,8637,0.9125,8637,97,NA
8528,9806,-0.068,8528,0.9413,8528,97,NA
8528,11694,15.995,8528,0.9088,8528,97,O
7304,10413,-0.003,7304,0.8572,7304,97,NA
9302,9325,0.003,9302,0.96,9302,97,NA
6516,8424,0.002,6516,0.9083,6516,97,NA
10413,10700,-14.016,10413,0.7527,10413,97,methanol (-H2O):CH2
8528,10413,0,8528,0.9357,8528,97,NA
8360,9302,-0.069,8360,0.8177,8360,97,NA
6858,11694,31.991,6858,0.7737,6858,97,O2
6488,11694,31.99,6488,0.7529,6488,97,O2
4276,9944,15.994,4276,0.7607,4276,97,O
6578,8191,15.992,6578,0.8561,6578,97,O
4276,7362,15.993,4276,0.8175,4276,97,O
9717,10413,1.003,9717,0.7721,9717,97,isotope_13C:H
8528,9942,15.995,8528,0.8006,8528,97,O
6848,10413,30.01,6848,0.8478,6848,97,CH2O
5526,7052,-0.002,5526,0.7588,5526,97,NA
9302,10145,0.003,9302,0.9269,9302,97,NA
6470,8528,30.011,6470,0.843,6470,97,CH2O
6516,10413,0,6516,0.7981,6516,97,NA
4276,6516,15.993,4276,0.7714,4276,97,O
7421,8191,15.995,7421,0.8381,7421,97,O
4598,5251,30.012,4598,0.8544,4598,97,CH2O
6516,7052,0,6516,0.873,6516,97,NA
8771,9944,-18.011,8771,0.8295,8771,97,H2O
5668,8794,31.988,5668,0.8339,5668,97,O2
8528,12787,15.995,8528,0.9152,8528,97,O
6578,8792,15.992,6578,0.8166,6578,97,O
4586,6470,0,4586,0.8323,4586,97,NA
10145,10413,0.067,10145,0.9038,10145,97,NA
4247,4470,-18.012,4247,0.7576,4247,97,H2O
5450,7052,0,5450,0.8325,5450,97,NA
8360,11694,15.997,8360,0.8004,8360,97,O
8771,9302,-18.081,8771,0.8576,8771,97,NA
8471,11517,0,8471,0.7548,8471,97,NA
7421,10413,15.994,7421,0.8668,7421,97,O
8536,9944,-18.011,8536,0.9002,8536,97,H2O
6516,10145,-0.068,6516,0.7881,6516,97,NA
6516,8191,0,6516,0.8941,6516,97,NA
8528,11517,15.995,8528,0.9187,8528,97,O
4247,8468,31.989,4247,0.8073,4247,97,O2
9640,9806,0.002,9640,0.982,9640,97,NA
5268,5380,-18.01,5268,0.9272,5268,97,H2O
7362,11517,15.996,7362,0.7768,7362,97,O
8471,9942,0,8471,0.7765,8471,97,NA
4386,8528,30.009,4386,0.7489,4386,97,CH2O
8191,8360,-0.001,8191,0.922,8191,97,NA
9302,9944,0.071,9302,0.9362,9302,97,NA
4620,5250,12.001,4620,0.7665,4620,97,C
8191,11694,15.995,8191,0.7833,8191,97,O
4276,10413,15.993,4276,0.7627,4276,97,O
9640,10877,0,9640,0.8533,9640,97,NA
5450,8191,0,5450,0.8323,5450,97,NA
4470,7421,0,4470,0.8316,4470,97,NA
4402,5239,30.01,4402,0.7938,4402,97,CH2O
4586,5668,-15.992,4586,0.7757,4586,97,O
7421,8360,15.994,7421,0.8176,7421,97,O
6578,7052,15.992,6578,0.8558,6578,97,O
9325,9806,0,9325,0.9742,9325,97,NA
8528,10097,-0.071,8528,0.9436,8528,97,NA
5251,5456,-0.001,5251,0.8825,5251,97,NA
5251,5527,0.001,5251,0.8655,5251,97,NA
8360,9942,15.996,8360,0.9377,8360,97,O
5250,6488,-15.996,5250,0.7832,5250,97,O
5239,8468,15.993,5239,0.837,5239,97,O
5526,6516,-0.003,5526,0.7508,5526,97,NA
4620,5239,30.013,4620,0.7889,4620,97,CH2O
7052,9806,-0.068,7052,0.8517,7052,97,NA
8424,10877,-0.073,8424,0.7559,8424,97,NA
7304,9942,15.993,7304,0.7414,7304,97,O
4470,5526,15.998,4470,0.8961,4470,97,O
8528,10877,-0.07,8528,0.8363,8528,97,NA
7052,7421,-15.995,7052,0.8059,7052,97,O
4467,8463,31.99,4467,0.8563,4467,97,O2
5251,5507,36.02,5251,0.7977,5251,97,NA
7362,8528,0,7362,0.8314,7362,97,NA
7421,11517,31.99,7421,0.8656,7421,97,O2
7409,8771,15.996,7409,0.8109,7409,97,O
5450,9640,-0.071,5450,0.8298,5450,97,NA
6488,9944,15.995,6488,0.7561,6488,97,O
8191,8424,0.003,8191,0.9732,8191,97,NA
6470,7052,30.011,6470,0.8518,6470,97,CH2O
8424,10097,-0.073,8424,0.8145,8424,97,NA
8191,9325,-0.068,8191,0.8815,8191,97,NA
9944,10097,-0.071,9944,0.908,9944,97,NA
4620,5526,12.003,4620,0.7668,4620,97,C
5450,7421,-15.995,5450,0.8154,5450,97,O
7052,9640,-0.071,7052,0.8364,7052,97,NA
9942,9944,-15.995,9942,0.7964,9942,97,O
8792,9743,-30.011,8792,0.7463,8792,97,CH2O
5250,10097,-0.072,5250,0.7803,5250,97,NA
6470,7362,30.01,6470,0.8077,6470,97,CH2O
6488,8360,15.994,6488,0.8473,6488,97,O
9325,10097,-0.003,9325,0.947,9325,97,NA
6848,8191,30.01,6848,0.7865,6848,97,CH2O
5450,8424,0.002,5450,0.8338,5450,97,NA
5250,8360,-0.002,5250,0.7977,5250,97,NA
8191,8471,15.996,8191,0.7818,8191,97,O
9942,11694,0,9942,0.8301,9942,97,NA
9325,9944,0.068,9325,0.9255,9325,97,NA
4276,9942,31.989,4276,0.7802,4276,97,O2
8637,9806,-0.197,8637,0.9488,8637,97,NA
7421,9942,31.99,7421,0.8358,7421,97,O2
6578,7421,-0.003,6578,0.7914,6578,97,NA
6848,9944,30.011,6848,0.823,6848,97,CH2O
5239,5526,-18.01,5239,0.8436,5239,97,H2O
5268,5527,-138.051,5268,0.7504,5268,97,NA
7362,10877,-0.07,7362,0.7457,7362,97,NA
6488,8424,15.997,6488,0.8627,6488,97,O
5450,12787,15.995,5450,0.7836,5450,97,O
7304,9944,-0.002,7304,0.8353,7304,97,NA
7304,8536,18.009,7304,0.8266,7304,97,H2O
5250,11694,15.994,5250,0.7829,5250,97,O
6470,8771,48.021,6470,0.743,6470,97,NA
4386,6516,30.009,4386,0.751,4386,97,CH2O
5882,8794,31.991,5882,0.772,5882,97,O2
4470,4474,18.01,4470,0.7497,4470,97,H2O
9325,10145,0,9325,0.9202,9325,97,NA
5239,5456,-36.023,5239,0.8502,5239,97,NA
7362,9640,-0.07,7362,0.8584,7362,97,NA
4470,11517,31.991,4470,0.7686,4470,97,O2
8191,10413,0,8191,0.8315,8191,97,NA
8771,11752,15.996,8771,0.7979,8771,97,O
7362,10145,-0.067,7362,0.792,7362,97,NA
6488,6516,15.995,6488,0.8793,6488,97,O
6516,9325,-0.068,6516,0.8594,6516,97,NA
8536,10145,-18.079,8536,0.8522,8536,97,NA
4474,8468,31.99,4474,0.7938,4474,97,O2
7052,7362,0,7052,0.9179,7052,97,NA
4276,5250,15.995,4276,0.8933,4276,97,O
10097,10877,0,10097,0.8703,10097,97,NA
8424,8528,-0.002,8424,0.8462,8424,97,NA
8360,12787,15.997,8360,0.8007,8360,97,O
4247,5507,15.993,4247,0.8598,4247,97,O
6816,7146,0.128,6816,0.8288,6816,97,NA
8792,12787,15.996,8792,0.877,8792,97,O
5507,5526,-18.008,5507,0.8675,5507,97,H2O
5450,8637,0.128,5450,0.7964,5450,97,NA
5526,9325,-0.07,5526,0.7532,5526,97,NA
4467,4470,18.01,4467,0.7559,4467,97,H2O
8771,9325,-18.078,8771,0.848,8771,97,NA
6470,10097,29.94,6470,0.7563,6470,97,NA
5250,8191,-0.001,5250,0.8245,5250,97,NA
6858,8424,15.998,6858,0.8732,6858,97,O
4470,9942,31.99,4470,0.7743,4470,97,O2
5914,6848,15.994,5914,0.7629,5914,97,O
7362,9942,15.995,7362,0.9198,7362,97,O
9944,11694,15.995,9944,0.8965,9944,97,O
5250,7052,-0.001,5250,0.8245,5250,97,NA
7362,9944,0,7362,0.8147,7362,97,NA
4470,8792,15.995,4470,0.8268,4470,97,O
10097,10145,0.003,10097,0.9297,10097,97,NA
5450,10700,-14.017,5450,0.7451,5450,97,methanol (-H2O):CH2
7362,9302,-0.07,7362,0.8169,7362,97,NA
7052,8191,0,7052,0.9422,7052,97,NA
7304,9640,-0.073,7304,0.8803,7304,97,NA
7362,9325,-0.067,7362,0.8828,7362,97,NA
5450,6516,0,5450,0.8112,5450,97,NA
5250,8424,0.001,5250,0.8258,5250,97,NA
8424,10700,-14.019,8424,0.8304,8424,97,methanol (-H2O):CH2
7421,8424,15.997,7421,0.8373,7421,97,O
9944,11517,15.995,9944,0.8987,9944,97,O
6858,8360,15.994,6858,0.8483,6858,97,O
8424,9325,-0.07,8424,0.8895,8424,97,NA
6858,8528,15.995,6858,0.756,6858,97,O
5450,5526,0.002,5450,0.9135,5450,97,NA
8792,10413,0,8792,0.906,8792,97,NA
6488,7304,15.997,6488,0.7435,6488,97,O
6578,8471,31.988,6578,0.7416,6578,97,O2
5450,9806,-0.068,5450,0.833,5450,97,NA
4586,6848,0,4586,0.7886,4586,97,NA
7052,11517,15.995,7052,0.7594,7052,97,O
8792,9806,-0.068,8792,0.9319,8792,97,NA
6858,10413,15.995,6858,0.7542,6858,97,O
7052,8792,-0.001,7052,0.8999,7052,97,NA
11694,12787,0,11694,0.9473,11694,97,NA
5450,10413,-0.001,5450,0.8046,5450,97,NA
8468,8471,-18.01,8468,0.8688,8468,97,H2O
5526,8471,15.993,5526,0.8529,5526,97,O
10145,10877,-0.003,10145,0.8493,10145,97,NA
6516,9302,-0.07,6516,0.8013,6516,97,NA
7052,11694,15.995,7052,0.7712,7052,97,O
5380,5512,18.008,5380,0.9077,5380,97,H2O
5668,6578,30.011,5668,0.7425,5668,97,CH2O
6488,8191,15.995,6488,0.8633,6488,97,O
8536,10877,-18.081,8536,0.7811,8536,97,NA
8637,8771,17.882,8637,0.8457,8637,97,NA
7421,12787,31.99,7421,0.8567,7421,97,O2
7052,10145,-0.068,7052,0.8036,7052,97,NA
8191,10145,-0.068,8191,0.7896,8191,97,NA
5914,8794,31.99,5914,0.7865,5914,97,O2
6470,6848,0,6470,0.9132,6470,97,NA
5450,11694,15.995,5450,0.7867,5450,97,O
8360,10413,0.001,8360,0.81,8360,97,NA
8191,9806,-0.068,8191,0.8661,8191,97,NA
8360,11517,15.997,8360,0.7947,8360,97,O
5250,5526,0.001,5250,0.9057,5250,97,NA
8536,9302,-18.081,8536,0.8979,8536,97,NA
4470,8191,15.995,4470,0.8148,4470,97,O
6858,12787,31.991,6858,0.7642,6858,97,O2
6516,9942,15.995,6516,0.8814,6516,97,O
8637,10145,-0.196,8637,0.902,8637,97,NA
5250,9325,-0.069,5250,0.8331,5250,97,NA
4276,7421,-0.001,4276,0.7961,4276,97,NA
8792,9325,-0.067,8792,0.9458,8792,97,NA
8191,8637,0.129,8191,0.8357,8191,97,NA
4386,5668,-15.994,4386,0.7766,4386,97,O
9944,10700,-14.017,9944,0.743,9944,97,methanol (-H2O):CH2
4620,5507,30.011,4620,0.787,4620,97,CH2O
9717,9944,1.003,9717,0.7553,9717,97,isotope_13C:H
7421,11694,31.99,7421,0.8626,7421,97,O2
5450,8360,-0.001,5450,0.7983,5450,97,NA
5526,5527,-18.01,5526,0.7784,5526,97,H2O
4276,8360,15.992,4276,0.7758,4276,97,O
5268,5512,-0.002,5268,0.953,5268,97,NA
6516,10097,-0.071,6516,0.8148,6516,97,NA
11758,12020,-0.001,11758,0.8558,11758,97,NA
8471,8528,-15.995,8471,0.7911,8471,97,O
9325,9640,-0.003,9325,0.9717,9325,97,NA
8637,8792,-0.129,8637,0.9133,8637,97,NA
8528,9640,-0.07,8528,0.94,8528,97,NA
9806,10097,-0.003,9806,0.941,9806,97,NA
6470,7304,30.013,6470,0.7688,6470,97,CH2O
8424,11517,15.993,8424,0.7745,8424,97,O
8471,11694,0,8471,0.7583,8471,97,NA
6470,8794,15.996,6470,0.8338,6470,97,O
5239,5527,-36.021,5239,0.8361,5239,97,NA
4247,4474,-0.002,4247,0.8768,4247,97,NA
7421,8528,15.995,7421,0.8761,7421,97,O
5526,8360,-0.004,5526,0.7485,5526,97,NA
4276,6488,-0.002,4276,0.7473,4276,97,NA
4470,8424,15.997,4470,0.8103,4470,97,O
9302,10097,0,9302,0.9611,9302,97,NA
5526,8528,-0.003,5526,0.7543,5526,97,NA
5526,9942,15.993,5526,0.7592,5526,97,O
7421,9944,15.995,7421,0.8648,7421,97,O
8771,10877,-18.081,8771,0.7703,8771,97,NA
4474,5507,15.995,4474,0.8859,4474,97,O
8792,9942,15.996,8792,0.8729,8792,97,O
6848,9806,29.942,6848,0.7507,6848,97,NA
6848,7052,30.011,6848,0.8345,6848,97,CH2O
8424,9302,-0.073,8424,0.8309,8424,97,NA
6848,7362,30.01,6848,0.7679,6848,97,CH2O
5250,7362,-0.002,5250,0.8175,5250,97,NA
4276,8792,15.993,4276,0.8167,4276,97,O
8771,9806,-18.079,8771,0.8483,8771,97,NA
6858,8792,15.995,6858,0.8188,6858,97,O
8471,8792,-15.996,8471,0.7812,8471,97,O
7304,10145,-0.07,7304,0.8757,7304,97,NA
8771,9640,-18.081,8771,0.8464,8771,97,NA
8528,9944,0,8528,0.9458,8528,97,NA
4470,11694,31.99,4470,0.7757,4470,97,O2
7362,8360,-0.001,7362,0.9252,7362,97,NA
8528,8771,18.011,8528,0.8264,8528,97,H2O
4474,5239,15.997,4474,0.8545,4474,97,O
6848,8528,30.011,6848,0.8127,6848,97,CH2O
8771,10413,-18.011,8771,0.8195,8771,97,H2O
9944,10145,-0.068,9944,0.8963,9944,97,NA
5526,8424,0,5526,0.7756,5526,97,NA
6858,8191,15.995,6858,0.8755,6858,97,O
5527,8463,15.993,5527,0.8651,5527,97,O
8191,10877,-0.07,8191,0.7518,8191,97,NA
8637,9944,-0.128,8637,0.8992,8637,97,NA
9302,10877,0,9302,0.859,9302,97,NA
4470,12787,31.99,4470,0.7788,4470,97,O2
8191,10700,-14.017,8191,0.842,8191,97,methanol (-H2O):CH2
8424,8792,-0.003,8424,0.9324,8424,97,NA
4470,6578,0.003,4470,0.7449,4470,97,NA
4598,5527,30.013,4598,0.8716,4598,97,CH2O
8771,8792,-18.011,8771,0.7932,8771,97,H2O
7409,10158,31.99,7409,0.8001,7409,97,O2
4276,8191,15.993,4276,0.8228,4276,97,O
6470,8536,48.022,6470,0.758,6470,97,NA
8191,9302,-0.07,8191,0.8217,8191,97,NA
10413,11694,15.996,10413,0.8995,10413,97,O
6858,7421,0,6858,0.8004,6858,97,NA
5250,9944,-0.001,5250,0.8079,5250,97,NA
4470,8471,31.991,4470,0.9008,4470,97,O2
5450,8792,-0.001,5450,0.835,5450,97,NA
7052,9944,0,7052,0.8153,7052,97,NA
5882,6848,15.996,5882,0.7771,5882,97,O
5450,6578,-15.992,5450,0.7792,5450,97,O
7052,8637,0.128,7052,0.8256,7052,97,NA
8471,9944,-15.995,8471,0.7774,8471,97,O
4276,6578,0.001,4276,0.7463,4276,97,NA
4470,6516,15.995,4470,0.7754,4470,97,O
5450,5507,18.011,5450,0.8201,5450,97,H2O
8536,9640,-18.081,8536,0.873,8536,97,NA
4276,8528,15.993,4276,0.7803,4276,97,O
4247,5239,15.996,4247,0.8654,4247,97,O
11752,12787,-18.011,11752,0.8101,11752,97,H2O
6578,9944,15.992,6578,0.7438,6578,97,O
5250,9640,-0.072,5250,0.8382,5250,97,NA
9640,10413,0.07,9640,0.9426,9640,97,NA
10413,12787,15.996,10413,0.909,10413,97,O
8191,8528,0,8191,0.8391,8191,97,NA
5250,12787,15.994,5250,0.7831,5250,97,O
4247,4467,-36.023,4247,0.7994,4247,97,NA
6470,9302,29.94,6470,0.7729,6470,97,NA
8792,10877,-0.07,8792,0.8276,8792,97,NA
7052,10700,-14.017,7052,0.8443,7052,97,methanol (-H2O):CH2
9325,10413,0.067,9325,0.9262,9325,97,NA
6858,9942,31.99,6858,0.8686,6858,97,O2
4467,5527,15.998,4467,0.8874,4467,97,O
6470,6516,30.011,6470,0.7577,6470,97,CH2O
6848,8424,30.013,6848,0.7861,6848,97,CH2O
11517,11752,18.011,11517,0.8118,11517,97,H2O
4402,5526,12,4402,0.7436,4402,97,C
5250,9302,-0.072,5250,0.8019,5250,97,NA
8424,9944,-0.002,8424,0.8243,8424,97,NA
8424,10413,-0.003,8424,0.8246,8424,97,NA
7052,12787,15.995,7052,0.7848,7052,97,O
4276,7052,15.994,4276,0.7847,4276,97,O
5668,6848,15.992,5668,0.837,5668,97,O
10413,11517,15.996,10413,0.8837,10413,97,O
5239,5251,-36.022,5239,0.8292,5239,97,NA
5668,5914,-0.002,5668,0.8225,5668,97,NA
5450,8536,18.011,5450,0.7407,5450,97,H2O
7304,11517,15.993,7304,0.8493,7304,97,O
4620,5450,12,4620,0.7606,4620,97,C
8528,9302,-0.07,8528,0.9624,8528,97,NA
7421,8792,15.994,7421,0.8809,7421,97,O
5250,8637,0.127,5250,0.8011,5250,97,NA
8360,9325,-0.066,8360,0.8653,8360,97,NA
9806,10413,0.068,9806,0.9466,9806,97,NA
8360,8792,0.001,8360,0.8805,8360,97,NA
8360,10145,-0.066,8360,0.7888,8360,97,NA
5450,6488,-15.995,5450,0.779,5450,97,O
9944,10413,-0.001,9944,0.955,9944,97,NA
7304,7362,-0.003,7304,0.7786,7304,97,NA
6470,9325,29.943,6470,0.796,6470,97,NA
8528,8792,0,8528,0.9319,8528,97,NA
8360,9640,-0.069,8360,0.8457,8360,97,NA
8528,10700,-14.017,8528,0.7476,8528,97,methanol (-H2O):CH2
6516,7304,0.003,6516,0.759,6516,97,NA
4586,10413,30.01,4586,0.7493,4586,97,CH2O
7421,8471,31.99,7421,0.8176,7421,97,O2
6578,8424,15.994,6578,0.8578,6578,97,O
7421,12020,15.995,7421,0.7446,7421,97,O
7362,8792,0,7362,0.9195,7362,97,NA
5239,5250,-18.012,5239,0.8135,5239,97,H2O
7052,9942,15.995,7052,0.8955,7052,97,O
8792,9944,0.001,8792,0.9271,8792,97,NA
9944,10877,-0.07,9944,0.8194,9944,97,NA
8191,9944,0,8191,0.8294,8191,97,NA
8528,8637,0.128,8528,0.9112,8528,97,NA
6516,9944,0,6516,0.7801,6516,97,NA
5251,5526,18.012,5251,0.7816,5251,97,H2O
5668,6858,30.007,5668,0.7765,5668,97,CH2O
7362,9806,-0.068,7362,0.8713,7362,97,NA
5450,9302,-0.071,5450,0.8017,5450,97,NA
4386,6470,-0.002,4386,0.8196,4386,97,NA
6516,8360,-0.001,6516,0.881,6516,97,NA
5450,7362,0,5450,0.8272,5450,97,NA
5450,11517,15.995,5450,0.771,5450,97,O
6470,8637,30.139,6470,0.7813,6470,97,NA
4386,5450,30.009,4386,0.7596,4386,97,CH2O
7362,10097,-0.07,7362,0.802,7362,97,NA
5450,7304,0.002,5450,0.7854,5450,97,NA
